GeneID,padj_dat_ev,padj_dat_rna,padj_dat_ox,padj_dat_rna_lp,padj_dat_ox_lp,padj_dat_rna_op,padj_dat_ox_op
Phvul.010G129200.1,NA,NA,NA,NA,8.18638514947485e-9,NA,NA
Phvul.010G129700.1,NA,NA,0.0035294922567168,NA,NA,NA,NA
Phvul.010G129800.1,0.0390358334811102,NA,0.03287821540759,NA,NA,NA,NA
Phvul.010G130000.1,NA,NA,0.0068806287796866,NA,NA,NA,NA
Phvul.010G131800.1,NA,NA,NA,NA,0.0485090865050118,NA,NA
Phvul.010G133600.1,1.6586325898411e-11,NA,NA,NA,NA,NA,6.60095237407771e-28
Phvul.010G133700.1,NA,NA,5.12858102915702e-13,NA,4.87394030125262e-10,NA,NA
Phvul.010G134700.1,1.32509503759665e-7,NA,NA,NA,NA,NA,1.63491472305051e-12
Phvul.010G135300.1,NA,0.00131831926052397,NA,NA,NA,NA,1.39732339850037e-11
Phvul.010G135500.2,5.69275362398974e-7,0.013527076308074,NA,NA,NA,NA,2.05697145765701e-14
Phvul.010G135900.1,0.00250640131988869,NA,NA,NA,0.041566968535374,0.00122412208842878,NA
Phvul.010G136400.1,NA,NA,NA,NA,0.0113353777828599,NA,0.0237279573577289
Phvul.010G136700.1,NA,NA,9.662606504351e-12,NA,2.22673015451968e-13,NA,NA
Phvul.010G136900.1,NA,NA,NA,NA,9.61429339672482e-8,NA,NA
Phvul.010G137800.1,NA,NA,NA,NA,NA,NA,2.42400904548278e-4
Phvul.010G137900.1,NA,NA,4.35224550812341e-40,NA,NA,NA,0.00508052198926296
Phvul.010G139600.1,NA,NA,9.28039091406796e-14,NA,NA,NA,NA
Phvul.010G139800.1,0.0218755062246758,NA,0.0119956060550009,NA,0.048266458875961,NA,0.00467400711952074
Phvul.010G140301.1,NA,NA,0.0014562746216493,NA,NA,NA,1.52577071319465e-4
Phvul.010G140400.2,NA,NA,0.00298710616902677,NA,0.0494764745377476,NA,NA
Phvul.010G140700.2,2.17612123796914e-4,NA,0.00550711637362147,NA,NA,NA,4.70897234496458e-4
Phvul.010G140800.1,1.6586325898411e-11,3.3260592531425e-31,2.92367255971364e-71,NA,NA,NA,2.06575103264122e-34
Phvul.010G140900.1,1.07079592008143e-16,5.75895357016783e-49,1.55106446085903e-196,NA,6.60296461931369e-4,NA,1.15425184624125e-31
Phvul.010G141050.1,1.47585576982879e-16,3.77014446113727e-65,6.60093840920969e-189,NA,0.00251029217080199,NA,2.93740173933272e-35
Phvul.010G141200.2,1.36288516209058e-19,2.27546197255184e-35,1.60211803117305e-145,NA,NA,NA,5.31248941526466e-45
Phvul.010G142400.2,NA,NA,1.98676627986784e-14,0.0228992281689418,1.58352591158992e-9,9.33884929298043e-4,NA
Phvul.010G143200.1,NA,NA,7.57194575871454e-6,NA,0.0108734328295689,NA,NA
Phvul.010G144200.1,NA,NA,6.39057556853113e-23,NA,NA,NA,NA
Phvul.010G146400.1,NA,NA,NA,NA,0.00707277883440473,NA,NA
Phvul.010G147100.1,2.02658954553008e-12,NA,NA,NA,NA,NA,1.25976405749753e-10
Phvul.010G147600.1,NA,0.0190421386343945,NA,NA,NA,NA,NA
Phvul.010G148300.1,NA,0.0490932658690485,NA,NA,NA,NA,NA
Phvul.010G148700.1,1.15297693234064e-6,3.00739448219767e-5,NA,NA,3.9011017993739e-7,NA,1.55468051111683e-18
Phvul.010G149100.1,NA,NA,4.29713294376668e-21,NA,NA,NA,NA
Phvul.010G150100.1,4.74674752574509e-4,NA,NA,NA,NA,8.11035691847328e-7,NA
Phvul.010G150400.2,NA,NA,NA,NA,0.0334267735235876,3.62169221966122e-5,NA
Phvul.010G151500.1,5.63246207865366e-6,3.01879380534599e-5,NA,NA,NA,1.58331519887347e-7,NA
Phvul.010G151732.1,NA,NA,5.98779815627866e-4,NA,NA,NA,NA
Phvul.010G152300.1,NA,NA,1.31552048756277e-33,NA,6.63131640737083e-7,NA,NA
Phvul.010G152400.1,2.99416760234414e-4,0.0160203720423745,1.02347654103806e-11,NA,NA,NA,NA
Phvul.010G152700.1,NA,0.032154361368848,NA,NA,NA,NA,NA
Phvul.010G153100.1,NA,NA,NA,NA,NA,NA,0.00600629733230162
Phvul.010G154100.1,1.11928797350729e-7,NA,2.76891639730754e-26,NA,5.37819166115234e-9,NA,NA
Phvul.010G154400.2,NA,1.56470812642628e-4,NA,NA,5.45897107543315e-5,NA,NA
Phvul.010G155300.1,NA,NA,3.81619025242126e-16,NA,3.02706885048233e-4,NA,NA
Phvul.010G157800.2,NA,NA,8.00049299499612e-5,NA,9.89060915241372e-4,NA,NA
Phvul.010G159400.1,NA,NA,5.92072871692991e-7,NA,NA,NA,NA
Phvul.010G160600.1,NA,NA,NA,NA,0.00366663221141818,NA,NA
Phvul.010G160900.1,4.47566581329931e-7,NA,NA,NA,NA,NA,3.25375271133448e-24
Phvul.010G161700.1,NA,NA,NA,NA,0.00190601218878699,NA,NA
Phvul.010G162600.1,5.15059980216453e-23,0.0012528493292516,1.56956760512784e-33,NA,NA,NA,7.79884693606467e-54
Phvul.010G164100.1,NA,NA,NA,NA,0.0445488798672561,NA,NA
Phvul.011G000200.1,0.00207375663543246,NA,NA,NA,NA,NA,NA
Phvul.011G001100.1,NA,NA,NA,NA,0.0160620282825348,NA,NA
Phvul.011G002500.1,NA,0.044321453196552,NA,NA,NA,NA,NA
Phvul.011G005800.1,NA,NA,NA,NA,NA,4.22095620303265e-8,NA
Phvul.011G006000.3,NA,0.010262295050156,NA,NA,NA,NA,2.31312415096031e-9
Phvul.011G007200.1,2.72489778727549e-6,NA,4.73287945989562e-9,NA,NA,NA,NA
Phvul.011G008000.1,NA,NA,NA,NA,5.45897107543315e-5,NA,NA
Phvul.011G008100.1,6.69596082104166e-4,NA,NA,NA,NA,NA,3.42583950463055e-9
Phvul.011G008600.1,2.8317541339756302e-11,NA,NA,NA,NA,NA,NA
Phvul.011G010600.1,NA,NA,NA,NA,7.13419539071947e-4,NA,NA
Phvul.011G012500.1,NA,0.00490921544709927,NA,NA,NA,NA,NA
Phvul.011G012600.1,NA,NA,NA,NA,0.0426405408362262,NA,NA
Phvul.011G014000.1,NA,NA,1.75169517080756e-8,NA,0.0158501767782225,NA,0.00670393449094377
Phvul.011G014800.1,NA,0.0240266928614201,NA,NA,NA,NA,NA
Phvul.011G015100.1,NA,5.53067888538374e-4,NA,NA,NA,NA,0.0046714867125168796
Phvul.011G015500.1,NA,NA,4.09104646413738e-9,NA,5.8519612695997e-7,NA,NA
Phvul.011G016100.2,5.59120977296034e-6,8.53264555107672e-4,8.19498653844755e-13,NA,NA,NA,NA
Phvul.011G016200.1,2.32838953298997e-4,NA,1.9710261784984e-32,NA,4.50386939807404e-6,NA,NA
Phvul.011G016300.1,4.16131090944854e-14,8.33945715167873e-65,1.9898633714484e-50,NA,NA,NA,6.31394724443082e-14
Phvul.011G018000.1,NA,NA,2.56155437819468e-9,NA,2.3868216412749e-4,NA,NA
Phvul.011G018500.1,NA,NA,1.27778956303587e-10,NA,NA,NA,NA
Phvul.011G019200.1,NA,NA,NA,NA,NA,NA,0.0294388836053616
Phvul.011G019300.1,NA,NA,2.85716316924967e-22,NA,NA,NA,NA
Phvul.011G020400.1,2.53860869414194e-6,NA,NA,NA,NA,6.49649386669523e-6,NA
Phvul.011G022300.1,NA,1.07350146873498e-28,NA,NA,NA,NA,2.30402391861107e-5
Phvul.011G024600.2,NA,NA,6.51319726734035e-15,NA,3.28492952681723e-6,NA,NA
Phvul.011G025600.1,NA,9.82758428840389e-4,NA,NA,NA,NA,NA
Phvul.011G028501.1,NA,NA,NA,NA,5.22439556162145e-4,NA,NA
Phvul.011G029000.1,NA,NA,NA,NA,5.13009071161028e-4,NA,NA
Phvul.011G030200.1,NA,0.025890726024809,0.0015688071827141,NA,0.0231121868255155,NA,NA
Phvul.011G032500.1,NA,NA,NA,NA,1.2021893467974e-31,NA,NA
Phvul.011G033800.1,3.271828619236e-9,NA,NA,NA,NA,NA,5.35305850961809e-23
Phvul.011G034000.1,NA,NA,9.80512163123971e-15,NA,NA,NA,NA
Phvul.011G034800.1,NA,NA,NA,NA,NA,0.00245806559456561,NA
Phvul.011G035900.1,NA,NA,NA,NA,NA,NA,0.00317356306307188
Phvul.011G038000.1,1.92330260428489e-4,NA,NA,NA,NA,NA,NA
Phvul.011G038700.1,NA,NA,8.25179129698664e-5,NA,9.43191950430133e-4,NA,NA
Phvul.011G040800.1,NA,0.00443392059797483,0.00742502545232276,NA,6.17387771872732e-5,NA,0.0206292237950577
Phvul.011G041400.1,NA,NA,NA,NA,NA,NA,9.29334615187246e-4
Phvul.011G042900.1,NA,NA,0.0129363974057053,NA,NA,NA,NA
Phvul.011G044600.1,NA,NA,0.00133751654102475,NA,0.0480166020544257,NA,NA
Phvul.011G046250.1,NA,NA,4.42454659815713e-10,NA,5.07890579714089e-4,3.64817551943142e-9,NA
Phvul.011G046300.1,NA,NA,5.36375538553073e-6,NA,NA,NA,NA
Phvul.011G046400.2,NA,NA,NA,NA,6.57934790837307e-5,NA,NA
Phvul.011G046600.1,0.0164282765290838,NA,4.28716669875702e-5,NA,NA,NA,NA
Phvul.011G047400.1,NA,NA,NA,NA,1.39758687409935e-5,NA,NA
Phvul.011G048600.1,9.90180158331591e-4,NA,NA,NA,NA,NA,NA
Phvul.011G048700.2,6.79837937509904e-41,2.27280491882015e-5,4.11510741622297e-55,NA,NA,NA,1.35825912195724e-38
Phvul.011G048800.1,NA,NA,NA,NA,7.41842503621536e-11,NA,NA
Phvul.011G049300.1,NA,NA,1.62680147225515e-4,NA,2.63557564774047e-8,NA,0.00327134242356568
Phvul.011G049500.1,NA,0.00508506380484847,NA,NA,NA,NA,3.2029652727007e-23
Phvul.011G050000.1,6.32370231983697e-14,NA,NA,NA,2.3284415992191e-5,2.75755033600192e-14,1.81655249384812e-16
Phvul.011G050200.1,1.41308051805066e-26,7.25143628918749e-10,NA,NA,1.55242784220432e-5,4.81897041465866e-4,6.40114725569614e-27
Phvul.011G053600.1,NA,NA,1.05690168934805e-14,NA,NA,NA,NA
Phvul.011G055800.1,NA,NA,NA,NA,0.0174327493161306,NA,NA
Phvul.011G056000.1,NA,NA,1.52033293315302e-4,NA,NA,NA,0.0498439783571952
Phvul.011G056100.1,NA,NA,NA,4.38485368640544e-4,NA,NA,NA
Phvul.011G057700.1,NA,NA,NA,NA,1.18111344690789e-8,NA,NA
Phvul.011G057800.1,NA,NA,3.14161621031047e-5,NA,2.61941347639524e-9,NA,NA
Phvul.011G058000.1,NA,NA,1.29571570247473e-4,NA,NA,NA,NA
Phvul.011G058900.1,NA,NA,1.95892956410148e-36,NA,1.34365366219077e-14,NA,NA
Phvul.011G059000.1,NA,0.0330736360966748,NA,NA,NA,NA,NA
Phvul.011G060300.1,NA,NA,9.57008016428625e-4,NA,0.0232868519032855,NA,NA
Phvul.011G060400.1,NA,0.0288841479741641,NA,NA,NA,NA,NA
Phvul.011G061400.1,NA,NA,9.11953938379428e-9,NA,NA,NA,NA
Phvul.011G063800.1,NA,NA,1.3068109732525e-13,NA,1.55051985581905e-8,NA,NA
Phvul.011G064200.1,NA,0.00852328020486771,NA,NA,NA,NA,NA
Phvul.011G064900.1,NA,NA,1.03463194183807e-7,NA,9.74133565394648e-4,NA,NA
Phvul.011G065900.1,NA,NA,NA,NA,7.46601410532108e-8,NA,NA
Phvul.011G067000.1,NA,0.0217383165937993,1.00804882724043e-19,NA,1.8908247766539e-9,NA,NA
Phvul.011G070900.1,NA,0.0481132739172634,1.0065560497146e-40,NA,7.37592279715536e-7,NA,NA
Phvul.011G071000.1,1.48863892279984e-4,5.58724801688626e-4,9.89510281387062e-22,NA,2.36305630721123e-5,NA,NA
Phvul.011G073600.1,NA,NA,3.40175352643525e-16,NA,4.77298937708052e-12,NA,NA
Phvul.011G074400.1,0.0114316920308022,NA,NA,NA,0.00816436103535215,NA,NA
Phvul.011G074700.1,NA,NA,1.67582873582153e-14,NA,6.61440201100808e-4,NA,NA
Phvul.011G074800.1,NA,0.0196816725631308,NA,NA,NA,NA,NA
Phvul.011G075800.1,NA,NA,1.23596878128632e-7,NA,NA,NA,NA
Phvul.011G075900.1,NA,0.0125170772754792,NA,NA,NA,NA,0.0396478621388371
Phvul.011G076700.2,NA,NA,NA,NA,0.00172261710551263,NA,NA
Phvul.011G076900.1,0.0249675712383438,NA,0.01016362562918,NA,0.0485290324040765,NA,0.00347953611864612
Phvul.011G077000.1,NA,NA,NA,NA,NA,0.02468862525586,0.025058121369064
Phvul.011G077100.1,NA,NA,NA,NA,NA,0.0468873069586287,NA
Phvul.011G077300.1,NA,NA,NA,NA,NA,0.0261968740792788,0.0154367225859209
Phvul.011G077700.1,0.00365565636934748,NA,7.22831791757579e-9,NA,2.23477010111063e-4,0.00296152269913756,4.52770744296509e-5
Phvul.011G077800.1,2.17264587834206e-5,NA,NA,NA,NA,0.00108412539026255,NA
Phvul.011G077900.1,NA,NA,NA,NA,NA,NA,7.59009137675773e-6
Phvul.011G080500.1,0.00190839559349614,5.32662320921245e-4,1.07792189194759e-49,NA,9.41366478877892e-12,NA,3.18059210952792e-30
Phvul.011G082100.1,0.0026983796985183,NA,0.00970341743501165,NA,NA,NA,NA
Phvul.011G083500.1,NA,0.00580374610270965,2.43627836741398e-11,0.0499872139955381,NA,NA,7.5505879459909e-6
Phvul.011G085300.1,NA,NA,NA,NA,1.14053954225788e-6,NA,NA
Phvul.011G088700.1,NA,NA,0.0215984647509854,NA,NA,NA,NA
Phvul.011G089600.2,NA,0.00344868900263138,1.91053208703646e-4,NA,8.32620264001202e-7,NA,0.0262023448344085
Phvul.011G089800.1,NA,0.00772391570685691,1.56269508347037e-25,NA,4.66361036328056e-8,NA,NA
Phvul.011G092100.1,NA,NA,1.80187484339789e-7,NA,6.06662213353861e-8,NA,NA
Phvul.011G092500.1,NA,NA,NA,NA,6.26445522731727e-4,NA,8.68800580029169e-14
Phvul.011G093300.1,NA,7.9101752312573e-4,NA,NA,NA,NA,6.31469759147106e-7
Phvul.011G094300.1,NA,NA,0.0422422732495116,NA,NA,NA,NA
Phvul.011G094500.1,NA,NA,7.75988746340326e-9,NA,2.01601009562599e-5,NA,NA
Phvul.011G097000.1,NA,NA,3.13383081121368e-21,NA,NA,NA,NA
Phvul.011G097200.1,NA,NA,6.82044073422051e-6,NA,NA,NA,NA
Phvul.011G098100.1,NA,NA,NA,NA,0.0229668394165323,NA,NA
Phvul.011G098500.1,NA,0.0143288408687156,NA,NA,NA,NA,NA
Phvul.011G098800.1,1.68794178936423e-14,7.03774324899515e-7,NA,NA,NA,NA,5.62828595143661e-18
Phvul.011G099100.1,NA,NA,NA,NA,0.00373208759382493,NA,NA
Phvul.011G099300.1,6.18451960927156e-4,NA,NA,NA,NA,NA,1.80902520075272e-16
Phvul.011G100800.1,NA,NA,9.09697500289173e-29,NA,2.26007330611272e-21,NA,NA
Phvul.011G101500.2,NA,NA,5.95700230200961e-6,NA,3.88380134619522e-12,NA,NA
Phvul.011G101700.3,NA,NA,NA,NA,NA,0.00263157957491218,NA
Phvul.011G105400.1,NA,NA,NA,NA,0.0149700707211858,NA,NA
Phvul.011G105900.1,3.72716353875479e-9,NA,NA,NA,NA,NA,NA
Phvul.011G108500.1,NA,NA,4.57287005850416e-9,NA,NA,NA,NA
Phvul.011G108600.1,NA,NA,6.45964309287451e-29,NA,1.49195236563553e-18,NA,NA
Phvul.011G109400.1,NA,NA,0.0300794724894661,NA,NA,NA,NA
Phvul.011G109600.1,NA,9.93104395272045e-4,2.29673711805228e-4,3.03839323685201e-6,3.35669653280738e-11,NA,NA
Phvul.011G109700.1,NA,8.22221247514902e-4,1.37377636582094e-4,NA,6.32184864482273e-7,NA,8.78029351163159e-30
Phvul.011G109800.1,NA,NA,NA,NA,NA,0.0197376873992108,2.49065606759261e-6
Phvul.011G110200.1,0.0168562461832042,NA,NA,NA,NA,NA,0.0103597241607011
Phvul.011G110300.1,NA,NA,2.81764510316556e-10,NA,NA,NA,NA
Phvul.011G110800.1,2.18824237614162e-14,NA,3.09097440143234e-55,NA,1.82027462757373e-43,5.21823124916254e-20,NA
Phvul.011G110900.1,NA,NA,NA,NA,1.98139673495946e-21,NA,NA
Phvul.011G111100.1,2.60129041771867e-4,0.00271895163586796,NA,NA,NA,NA,NA
Phvul.011G113000.1,NA,NA,NA,NA,NA,NA,7.09733451863499e-7
Phvul.011G113400.1,2.78869222824241e-10,0.0019531938491161,NA,NA,NA,NA,1.57128810381878e-15
Phvul.011G114400.3,3.29759613973696e-9,NA,NA,NA,NA,NA,3.68337822652383e-14
Phvul.011G116800.2,NA,NA,NA,NA,0.00200717701974394,NA,NA
Phvul.011G118100.1,NA,NA,3.03277894092421e-18,NA,8.83434324068596e-6,NA,NA
Phvul.011G118300.1,NA,NA,9.15587086795699e-8,NA,0.00376267251517956,NA,NA
Phvul.011G119200.1,NA,NA,4.70455834180106e-19,NA,6.28527091805327e-7,NA,NA
Phvul.011G119400.1,NA,NA,2.14566335650276e-11,NA,NA,NA,NA
Phvul.011G119500.1,NA,0.0483426309386002,NA,NA,2.68919830974731e-5,NA,2.30836630172632e-6
Phvul.011G119715.1,0.0434886560919404,NA,4.5333279148923e-15,NA,NA,NA,NA
Phvul.011G122100.1,NA,NA,4.50369570710872e-36,NA,1.71858881464175e-8,NA,NA
Phvul.011G122200.2,NA,NA,2.81475142168893e-50,NA,1.7401768056757e-12,NA,NA
Phvul.011G122800.1,0.0236676338702282,NA,NA,NA,NA,NA,NA
Phvul.011G124215.1,NA,NA,NA,0.0207301435966111,0.00384563962110672,NA,NA
Phvul.011G125600.1,NA,NA,1.90155464418624e-9,NA,NA,NA,NA
Phvul.011G127200.1,NA,NA,0.027588637104699502,NA,5.86477222838399e-4,NA,0.00659084138975678
Phvul.011G127600.1,5.25414669975226e-8,1.32098557165522e-7,NA,NA,NA,NA,NA
Phvul.011G128200.1,2.73595297689831e-11,8.53264555107672e-4,3.26850403267895e-26,NA,1.16139034477067e-14,NA,2.47091009110583e-30
Phvul.011G128500.1,NA,NA,NA,NA,NA,0.0129508610826407,NA
Phvul.011G129215.1,NA,NA,NA,NA,2.18629388399331e-8,NA,NA
Phvul.011G131100.1,NA,NA,4.61780872982598e-8,NA,2.66838728466774e-6,NA,NA
Phvul.011G132500.1,NA,NA,0.00458100626625652,NA,2.83216775036433e-5,NA,NA
Phvul.011G133560.1,NA,NA,NA,NA,0.020667800890136,NA,NA
Phvul.011G134300.1,NA,NA,NA,NA,7.18494053371188e-5,NA,NA
Phvul.011G134400.1,NA,NA,NA,NA,0.0041095144666174,NA,NA
Phvul.011G134600.2,NA,2.0937321808708e-6,NA,NA,NA,NA,NA
Phvul.011G135900.1,NA,6.7924450365277e-4,2.08382785558084e-10,NA,NA,NA,NA
Phvul.011G136400.1,NA,NA,0.00246914632255545,NA,0.00796941997882672,NA,NA
Phvul.011G136915.1,0.0374221514043316,NA,NA,NA,NA,NA,NA
Phvul.011G137515.1,NA,NA,5.04263318230103e-34,NA,NA,NA,NA
Phvul.011G138400.2,NA,NA,2.20225453079303e-8,NA,NA,NA,NA
Phvul.011G138500.1,NA,NA,1.11842772410956e-10,NA,NA,NA,NA
Phvul.011G138700.1,NA,NA,1.11728133708316e-21,NA,0.00981070970739345,NA,NA
Phvul.011G139100.1,NA,6.27438994003909e-4,NA,NA,NA,NA,NA
Phvul.011G139550.1,NA,NA,6.08485288149759e-14,NA,NA,NA,NA
Phvul.011G141400.1,NA,NA,0.0128075641049206,NA,NA,NA,NA
Phvul.011G141900.2,NA,NA,5.80092742381083e-38,NA,NA,NA,NA
Phvul.011G142300.1,NA,9.4540881536926e-4,NA,NA,NA,NA,NA
Phvul.011G143000.1,NA,NA,2.39619971019485e-11,NA,NA,NA,NA
Phvul.011G145400.1,NA,NA,NA,NA,0.00151108996549339,NA,NA
Phvul.011G145600.1,NA,NA,2.77769380855837e-11,NA,NA,NA,NA
Phvul.011G147000.1,NA,NA,0.010700800897383,NA,NA,0.0484998965879907,NA
Phvul.011G147800.1,2.64476061030191e-8,0.00140346957390355,NA,NA,NA,NA,4.07798935716003e-69
Phvul.011G148000.1,NA,NA,5.19453605627188e-8,NA,3.27493504425992e-5,NA,NA
Phvul.011G148500.1,NA,NA,NA,NA,NA,1.45821738314954e-5,NA
Phvul.011G148600.1,NA,NA,4.51010853069818e-5,NA,0.0271087933875708,NA,NA
Phvul.011G149532.1,NA,NA,0.00300940815526314,NA,0.0152079555406487,NA,NA
Phvul.011G149700.1,NA,NA,1.92102204849954e-14,NA,NA,NA,NA
Phvul.011G149800.1,NA,NA,0.040523680666421,NA,NA,NA,NA
Phvul.011G150200.1,NA,NA,7.11124820317348e-5,NA,NA,NA,NA
Phvul.011G150400.1,NA,NA,3.29290687897333e-37,NA,NA,NA,0.00575155641601826
Phvul.011G151100.1,NA,NA,NA,NA,NA,NA,0.00108792790014427
Phvul.011G151800.2,NA,NA,6.78167811947842e-8,NA,0.00285944576509123,NA,0.0113387568258668
Phvul.011G152300.1,NA,NA,NA,NA,NA,NA,0.0188558997170773
Phvul.011G152700.1,NA,0.0456939471979186,NA,NA,NA,NA,NA
Phvul.011G153400.1,NA,NA,9.47327328900946e-35,NA,NA,NA,NA
Phvul.011G157500.1,NA,NA,2.28538822931802e-6,NA,1.21871658355557e-5,NA,NA
Phvul.011G158700.1,3.65348369867525e-5,NA,NA,NA,NA,4.42638119465848e-4,0.00173268047521351
Phvul.011G161000.1,NA,0.0174596844310893,NA,NA,2.90264399144657e-11,NA,NA
Phvul.011G161100.1,0.0479169138767021,NA,1.14415759599643e-12,NA,NA,0.00274799922681157,NA
Phvul.011G163600.1,0.0036875910156488,NA,NA,NA,NA,NA,NA
Phvul.011G164601.1,0.013515148450941,2.21949938579916e-4,NA,NA,NA,NA,NA
Phvul.011G165800.1,NA,NA,1.18763548962663e-15,NA,NA,NA,NA
Phvul.011G166500.1,NA,NA,0.0152326188139465,NA,0.0136154195292937,NA,NA
Phvul.011G168000.1,NA,0.0434221550692422,NA,NA,NA,NA,0.0436835297225034
Phvul.011G168100.1,5.8442548673238e-6,4.39040948054924e-5,NA,NA,NA,NA,NA
Phvul.011G169900.1,NA,NA,NA,NA,NA,NA,0.0156446318071607
Phvul.011G173200.1,0.0205824009461883,NA,NA,NA,NA,0.0334467695301671,6.24694491369572e-5
Phvul.011G174600.1,NA,NA,2.35522636723637e-9,NA,1.55975793930742e-14,NA,3.36219896857877e-5
Phvul.011G175301.1,NA,NA,1.18966126057866e-8,NA,4.02885539636774e-6,NA,NA
Phvul.011G176700.1,NA,0.0355857763406068,NA,NA,NA,NA,NA
Phvul.011G178800.1,NA,NA,1.2508131441279e-48,NA,1.21349583533038e-4,NA,NA
Phvul.011G179500.1,NA,NA,NA,NA,NA,NA,0.0130213783131151
Phvul.011G179600.4,NA,NA,4.00960884771847e-27,NA,NA,2.04632776726488e-7,NA
Phvul.011G182200.1,NA,NA,NA,NA,NA,NA,3.98004599042485e-4
Phvul.011G182500.2,NA,NA,NA,NA,1.39249910124975e-4,NA,NA
Phvul.011G183000.1,NA,NA,7.03576017783914e-10,NA,NA,NA,NA
Phvul.011G183100.1,NA,NA,7.5142057983771e-20,NA,NA,NA,NA
Phvul.011G183600.2,0.00908110851689594,NA,NA,NA,NA,0.00378710970884303,NA
Phvul.011G183950.1,NA,0.00215851935537455,NA,NA,NA,NA,0.00758045981620463
Phvul.011G184200.1,NA,NA,NA,NA,NA,NA,0.0078703024289456
Phvul.011G185500.1,NA,NA,NA,NA,4.2317663240861e-10,NA,NA
Phvul.011G188700.1,NA,NA,NA,NA,0.0393967878503475,NA,NA
Phvul.011G188900.1,NA,1.01348698946193e-4,NA,NA,0.00273315277808766,NA,NA
Phvul.011G189200.1,8.32328580245612e-8,0.00737627488297754,NA,NA,NA,NA,6.06281307385281e-11
Phvul.011G189300.1,1.21225535103389e-36,NA,NA,NA,NA,NA,4.3650464994197e-30
Phvul.011G189900.1,4.55792215379723e-7,NA,NA,NA,NA,NA,NA
Phvul.011G191400.1,NA,NA,7.78797960611653e-51,NA,2.02371913998402e-14,NA,NA
Phvul.011G192100.1,NA,NA,1.94162946493215e-6,NA,2.61066714014677e-4,NA,NA
Phvul.011G192200.1,NA,NA,1.62755777604941e-8,NA,3.04923434560478e-4,NA,NA
Phvul.011G192400.1,NA,NA,0.00162414099373175,NA,0.00391236147064249,NA,NA
Phvul.011G193600.1,NA,NA,NA,NA,2.98085372856117e-7,NA,NA
Phvul.011G194401.1,NA,2.79979349501363e-4,1.06004916087022e-52,NA,5.96656296008192e-9,NA,NA
Phvul.011G194501.1,NA,0.0379513250555025,8.85578885011083e-5,NA,NA,NA,NA
Phvul.011G194800.1,NA,NA,1.98302562253429e-17,NA,0.00270883043139713,NA,0.0110186962923485
Phvul.011G195200.1,NA,NA,0.00464660993348627,NA,NA,NA,NA
Phvul.011G195400.1,NA,NA,1.20078694078452e-4,NA,0.00872159749665946,NA,NA
Phvul.011G195500.1,NA,NA,1.84923998464929e-6,NA,0.00532415165184018,NA,NA
Phvul.011G197000.1,NA,0.0199685300080995,NA,NA,NA,NA,NA
Phvul.011G197400.1,NA,NA,NA,NA,0.00900481630245926,NA,NA
Phvul.011G197800.1,0.00441173383263464,NA,NA,NA,0.00206944761068063,NA,NA
Phvul.011G198200.1,NA,NA,6.45756676815645e-5,NA,NA,NA,NA
Phvul.011G198800.1,NA,NA,NA,NA,0.0368483543545019,NA,NA
Phvul.011G199600.1,5.58411504258043e-8,NA,6.32019917343555e-9,NA,7.783086566032e-8,0.00394378792030625,3.20132949679005e-9
Phvul.011G200200.1,NA,NA,3.70037102162329e-12,NA,6.69274147611388e-5,NA,NA
Phvul.011G200300.2,NA,0.00115170424697609,NA,NA,NA,NA,NA
Phvul.011G200400.1,NA,0.00126141222486282,4.66671893934391e-42,NA,NA,NA,NA
Phvul.011G201800.1,0.0225865629217644,5.42756323301295e-5,NA,NA,NA,NA,NA
Phvul.011G202432.1,NA,NA,3.10776209831272e-12,NA,NA,NA,NA
Phvul.011G202500.1,NA,NA,NA,NA,NA,NA,8.87388007256538e-4
Phvul.011G203032.1,NA,NA,1.29440305007005e-16,NA,NA,NA,NA
Phvul.011G206100.2,0.00305309088344336,NA,8.75257982536025e-8,NA,NA,NA,NA
Phvul.011G206400.1,NA,NA,8.19905620882181e-26,NA,2.15284597719439e-13,NA,NA
Phvul.011G207100.1,NA,0.0347713830986308,4.68244765501959e-18,NA,6.39840214111739e-4,NA,NA
Phvul.011G209200.1,NA,NA,NA,NA,2.28902323095731e-25,NA,NA
Phvul.011G209400.1,NA,NA,9.29025474690633e-38,NA,6.25417382026554e-12,NA,NA
Phvul.011G210100.1,NA,0.0055442928034397,9.09904085890967e-28,NA,4.69632464305643e-12,NA,1.80778832160561e-15
Phvul.011G212050.1,4.99189336122093e-13,0.0122713681489444,NA,NA,NA,NA,1.4098147393311e-13
Phvul.011G212100.1,4.76410007852227e-7,NA,NA,NA,NA,NA,NA
Phvul.011G214100.1,NA,NA,0.00925678476674067,NA,0.0229268016730638,NA,NA
Phvul.011G215500.1,NA,NA,NA,NA,1.32127547458585e-4,NA,NA
Phvul.L000770.1,0.0141775404698303,NA,1.51562608325936e-14,NA,NA,NA,NA
Phvul.L000924.1,0.00515575943077343,1.1697768984207e-4,2.12472385860768e-4,NA,NA,NA,NA
Phvul.L001078.1,6.76646415861576e-5,0.00705183245903978,7.80010034938372e-71,NA,NA,NA,NA
Phvul.L001540.1,0.0295658213710504,NA,NA,NA,NA,0.00478916596733496,NA
Phvul.L001618.1,NA,NA,0.0138081313604165,NA,0.00494194240944368,NA,2.36766888960854e-4
