GeneID,log2FC_dat_ev,log2FC_dat_rna,log2FC_dat_ox,log2FC_dat_rna_lp,log2FC_dat_ox_lp,log2FC_dat_rna_op,log2FC_dat_ox_op
Phvul.007G054700.1,NA,NA,NA,NA,1.37593355294194,NA,NA
Phvul.007G056200.1,NA,NA,-1.31001614144341,NA,NA,NA,1.9718949676185
Phvul.007G056600.1,-2.1263867240292,NA,NA,NA,NA,NA,NA
Phvul.007G057600.1,NA,NA,-1.11511467080156,NA,NA,NA,NA
Phvul.007G057800.1,NA,NA,-1.32829137445682,NA,-1.04187933865708,NA,NA
Phvul.007G058400.2,NA,-1.03072915285569,NA,NA,-1.23678986989974,NA,NA
Phvul.007G060800.1,NA,1.20583580602313,NA,1.44280447954629,1.62990363107233,NA,NA
Phvul.007G062000.1,NA,NA,NA,NA,NA,NA,-1.0871187395705
Phvul.007G063400.1,NA,NA,1.00836825547752,NA,1.80083730127419,NA,NA
Phvul.007G063500.1,-1.08962959063068,NA,NA,NA,NA,NA,NA
Phvul.007G064100.1,-1.55290891333887,NA,-2.07392408528661,NA,-1.60778920791204,NA,-1.0758169072488
Phvul.007G064400.1,1.17349226878237,1.76099761970273,NA,NA,NA,NA,1.61557238815436
Phvul.007G066100.1,NA,NA,NA,NA,NA,-1.05565705234501,NA
Phvul.007G066300.1,NA,NA,NA,NA,-1.03440151201193,NA,NA
Phvul.007G066500.1,NA,NA,NA,NA,NA,-1.19877006139714,NA
Phvul.007G066520.1,NA,NA,NA,NA,1.11700616833797,NA,NA
Phvul.007G067500.1,1.36680479310092,2.42906781138777,NA,NA,NA,NA,1.57948349712418
Phvul.007G067800.1,1.39019317383821,1.65872479362287,1.58607458274426,NA,NA,NA,NA
Phvul.007G069200.1,NA,NA,-1.04819505629017,NA,NA,NA,NA
Phvul.007G070001.1,NA,NA,1.00534366557627,NA,NA,NA,NA
Phvul.007G071400.1,-1.22778582162922,NA,-1.50822149770141,NA,NA,-1.13411945069985,NA
Phvul.007G071500.1,NA,NA,-1.70061474416439,NA,-1.15363809358462,-1.18139463436097,NA
Phvul.007G071900.1,NA,1.45479662831164,1.17583370326607,NA,1.17227327251898,NA,NA
Phvul.007G073000.3,-1.25133229791474,NA,-1.0215692068633,NA,NA,NA,-1.01000910481738
Phvul.007G073400.1,NA,NA,-1.32922532837243,NA,NA,NA,NA
Phvul.007G074000.2,NA,NA,NA,NA,1.20400687326008,NA,NA
Phvul.007G074200.2,NA,NA,1.13773552584858,NA,1.21514244654771,NA,NA
Phvul.007G075100.1,-1.39681279517401,NA,NA,NA,NA,NA,NA
Phvul.007G075400.1,1.29233546568307,2.55407225053814,1.20715769313786,NA,1.33401166259643,NA,1.43656285047325
Phvul.007G075700.1,NA,NA,NA,NA,-1.04708418175013,NA,NA
Phvul.007G077800.1,NA,2.18336938730719,NA,NA,1.36235180970636,NA,1.06537423689069
Phvul.007G078000.2,-1.29923270442752,NA,NA,1.37308797358155,1.82860718955426,NA,NA
Phvul.007G079700.2,NA,NA,NA,NA,1.27414605547743,NA,NA
Phvul.007G079800.1,NA,NA,NA,NA,1.36618822184278,NA,NA
Phvul.007G080400.1,1.62439229773472,2.68749734346475,1.58962602248099,NA,1.8249361646513,NA,1.86868953132693
Phvul.007G081200.1,1.71739563635449,3.61771592597554,1.67482817975483,NA,1.59001188034791,NA,1.64540298406103
Phvul.007G081600.1,1.40496586471923,2.36364342635565,1.51917993727141,NA,NA,NA,NA
Phvul.007G082000.1,1.39367602138702,2.59440211134959,1.33649294345705,NA,1.95592635776347,NA,2.02921454482987
Phvul.007G082600.1,-1.11336724346769,NA,NA,NA,NA,NA,NA
Phvul.007G082800.1,NA,NA,NA,NA,1.34757196266824,NA,NA
Phvul.007G084000.1,NA,1.07003879132512,NA,NA,NA,NA,NA
Phvul.007G084400.1,NA,NA,-1.50915543787818,NA,-1.58193037932371,NA,NA
Phvul.007G091400.1,NA,NA,-1.21746537791582,NA,-1.1490259838234,NA,NA
Phvul.007G092400.1,NA,2.4443536639587,-1.21631504849171,NA,-2.15179003116335,-1.33958746170568,NA
Phvul.007G093600.1,NA,NA,NA,-1.53506737933391,NA,-1.3935062202323,NA
Phvul.007G094000.1,NA,-1.15100087516766,NA,NA,NA,NA,NA
Phvul.007G095000.1,-1.20646253446143,NA,NA,NA,NA,NA,NA
Phvul.007G096000.1,NA,NA,1.16990145878373,NA,NA,NA,NA
Phvul.007G096100.1,-1.96162810182745,NA,-1.50475568350812,NA,NA,-2.12586091313154,-1.42214407342289
Phvul.007G096300.1,NA,NA,NA,NA,-1.59399471657964,NA,NA
Phvul.007G097000.1,1.0155541998722,NA,NA,NA,NA,NA,NA
Phvul.007G097200.1,NA,NA,NA,NA,NA,-1.12780650574125,NA
Phvul.007G099800.1,NA,NA,-1.27564885344549,NA,-1.42157862926896,NA,NA
Phvul.007G100300.1,NA,NA,-1.36242352189382,NA,-1.93849062449246,NA,-1.09764299033704
Phvul.007G100800.1,NA,NA,NA,NA,NA,-2.84524932217536,NA
Phvul.007G100900.1,NA,NA,-1.05832379309575,NA,NA,NA,NA
Phvul.007G101400.1,NA,1.01070890941984,NA,NA,NA,NA,NA
Phvul.007G102000.1,NA,NA,1.13042768652626,NA,NA,NA,NA
Phvul.007G102900.1,1.47912770455143,1.62785820368844,1.17304803255927,NA,NA,NA,1.22771639382186
Phvul.007G106100.1,1.68198099393845,1.4565008607042,NA,NA,NA,NA,1.28127560622966
Phvul.007G107400.1,NA,NA,1.08775621362841,NA,2.05133023677936,-1.07256131128694,NA
Phvul.007G108400.1,NA,NA,NA,NA,1.55117986922429,NA,NA
Phvul.007G108700.1,NA,NA,NA,NA,NA,NA,1.59184209755986
Phvul.007G109000.1,1.00697971273508,1.69019706657838,NA,NA,NA,NA,NA
Phvul.007G112000.1,NA,NA,1.11313948144367,NA,NA,NA,NA
Phvul.007G112100.1,NA,NA,-1.29610194021664,NA,-1.04947637664018,NA,NA
Phvul.007G113100.1,NA,NA,NA,NA,NA,1.08565553323703,NA
Phvul.007G113700.1,3.10040556560459,4.85128270980981,3.29649601361249,NA,1.46754250973848,NA,1.28726867749902
Phvul.007G114000.1,NA,NA,1.26892880196798,NA,NA,NA,NA
Phvul.007G114200.1,-1.39899516353618,NA,-1.12059190515217,NA,-1.09655350189499,NA,-1.35863043179996
Phvul.007G119178.1,NA,NA,NA,NA,-1.02932355789515,NA,NA
Phvul.007G125500.1,NA,1.72357769627538,1.48040774464695,NA,2.42044044612402,NA,1.70693220849799
Phvul.007G127800.1,1.89912889059118,1.55897792047233,NA,NA,NA,NA,1.20383600589548
Phvul.007G128100.1,NA,NA,NA,NA,NA,NA,1.82670633122457
Phvul.007G128200.1,-1.12362166257388,NA,NA,NA,NA,NA,NA
Phvul.007G134700.1,1.21792312507791,1.34133150150265,1.64358345610219,NA,NA,NA,NA
Phvul.007G135400.1,NA,NA,-2.73449865973808,NA,NA,NA,NA
Phvul.007G135800.1,NA,NA,NA,NA,NA,NA,-2.22362302425845
Phvul.007G135900.1,NA,1.16489246902454,1.55220749388542,NA,1.76105394072369,NA,NA
Phvul.007G136800.1,NA,-3.23698931955822,-1.45050195369698,NA,-2.12149866585567,NA,-1.10112937627139
Phvul.007G137600.1,NA,NA,NA,NA,NA,-1.47594229632346,NA
Phvul.007G137800.1,NA,NA,NA,NA,1.14380349492036,NA,NA
Phvul.007G141900.1,NA,NA,NA,NA,-1.29892029814657,NA,NA
Phvul.007G142200.2,NA,NA,NA,NA,-1.28893195581354,NA,NA
Phvul.007G142500.1,NA,NA,NA,NA,-1.26612137233989,NA,NA
Phvul.007G142600.1,NA,NA,NA,NA,-1.27840517738701,NA,NA
Phvul.007G142950.1,NA,NA,NA,NA,-1.15680504733582,1.18566877591345,NA
Phvul.007G143000.1,NA,NA,NA,NA,-1.34922446756007,1.10485687158223,NA
Phvul.007G145300.1,NA,NA,1.09010203058022,NA,NA,NA,NA
Phvul.007G145700.1,NA,NA,NA,NA,-1.15727997953873,NA,NA
Phvul.007G149000.1,NA,NA,-1.05045023972891,NA,NA,NA,NA
Phvul.007G149700.1,1.16600219870206,NA,NA,NA,NA,NA,NA
Phvul.007G151000.1,-1.30874517759802,NA,-1.42879216815362,NA,NA,NA,-1.22540484708243
Phvul.007G151300.1,NA,1.15632550532086,1.7059458928105,NA,2.12287448557503,NA,1.09938625552734
Phvul.007G151700.1,NA,NA,NA,NA,1.25343252050719,NA,NA
Phvul.007G152700.2,NA,1.0115669355666,1.02354577075975,NA,NA,NA,NA
Phvul.007G158400.1,NA,1.12789481120343,NA,NA,NA,NA,NA
Phvul.007G158600.1,NA,-1.27050186277038,NA,NA,-1.25114847988192,NA,NA
Phvul.007G159000.1,NA,NA,NA,NA,NA,-1.04011614869894,NA
Phvul.007G160901.1,NA,NA,1.2519989666040101,NA,NA,NA,NA
Phvul.007G162150.1,NA,NA,NA,NA,NA,1.17194009259557,NA
Phvul.007G164200.1,NA,NA,1.05078736011218,NA,NA,NA,NA
Phvul.007G165800.2,1.06429130330554,1.36414575852143,NA,NA,NA,NA,1.63877147656523
Phvul.007G166300.1,NA,NA,-1.24657618670623,NA,-1.03640729952704,NA,NA
Phvul.007G167000.1,NA,NA,NA,NA,-1.04540728248265,NA,NA
Phvul.007G167800.1,NA,NA,1.0387265457753,NA,1.02450273940117,NA,NA
Phvul.007G168000.1,1.11158763687543,NA,1.08097140076311,NA,NA,NA,NA
Phvul.007G169000.1,NA,NA,NA,NA,1.06869478305286,NA,NA
Phvul.007G170100.1,NA,NA,NA,NA,-1.37857746298391,NA,NA
Phvul.007G170300.1,NA,NA,1.06098188640026,NA,NA,NA,NA
Phvul.007G171600.2,NA,NA,NA,NA,-1.38064689928448,NA,NA
Phvul.007G172300.1,NA,NA,-1.23698238580919,NA,NA,NA,NA
Phvul.007G173000.1,NA,NA,NA,NA,-1.39658120874427,NA,NA
Phvul.007G173400.1,NA,NA,-1.42860145055396,NA,-2.01384503821234,1.0951231308142,NA
Phvul.007G173900.1,NA,1.30927283554415,NA,NA,1.16984670720889,NA,NA
Phvul.007G174500.1,NA,NA,1.11331072953042,NA,NA,NA,NA
Phvul.007G174800.2,1.5519682543487,NA,1.18228485419128,NA,NA,NA,NA
Phvul.007G174900.1,NA,NA,NA,NA,-1.1961533116702,NA,NA
Phvul.007G174950.1,NA,NA,-1.84537116420253,NA,-1.87926122363578,NA,NA
Phvul.007G176100.1,NA,NA,NA,NA,1.04536302166918,NA,NA
Phvul.007G178200.1,NA,NA,NA,NA,NA,NA,1.17769294428737
Phvul.007G178800.1,NA,NA,-1.6664200700072,NA,NA,NA,NA
Phvul.007G180100.1,NA,NA,NA,NA,-1.67638165185664,NA,NA
Phvul.007G180800.1,NA,NA,NA,NA,NA,NA,1.06752019368223
Phvul.007G181900.1,NA,1.05691925508322,NA,1.01032626572427,NA,NA,NA
Phvul.007G183300.1,NA,-1.06652093018357,-1.02227687636151,NA,NA,NA,NA
Phvul.007G184300.1,NA,-1.15870263188349,NA,NA,NA,NA,NA
Phvul.007G190000.1,NA,1.64071433849473,NA,NA,1.26672942182755,NA,NA
Phvul.007G190100.3,NA,1.04351323529664,NA,NA,NA,NA,NA
Phvul.007G190300.1,NA,NA,NA,NA,NA,NA,-1.23965846422646
Phvul.007G190900.1,NA,NA,NA,NA,1.15473836971338,1.08062788531946,NA
Phvul.007G192100.1,NA,NA,NA,NA,NA,-1.10135278744802,NA
Phvul.007G192200.1,NA,NA,-1.15712640660006,NA,-1.30549325339603,NA,NA
Phvul.007G192800.1,NA,NA,NA,NA,NA,-1.40810234254032,NA
Phvul.007G193300.1,NA,NA,-1.19118421153126,NA,-1.36761762773999,NA,NA
Phvul.007G193700.1,2.91773419720509,2.26150405505983,-1.43799230753344,NA,-2.1189487986321,NA,2.23652637095046
Phvul.007G193800.1,3.18468709813738,2.01592979214242,NA,NA,NA,1.42739716276119,2.19494201363153
Phvul.007G195000.1,NA,2.06776611699585,NA,2.0330784898651,2.54701083682058,NA,NA
Phvul.007G195500.2,NA,NA,NA,NA,-1.04871359803591,NA,NA
Phvul.007G196800.1,NA,1.14840743833083,NA,NA,NA,NA,1.00485963834562
Phvul.007G197400.1,NA,NA,NA,NA,NA,1.13409673747838,NA
Phvul.007G197500.1,1.19824152036982,1.32891038385663,NA,NA,NA,NA,1.05018225996954
Phvul.007G200700.1,1.80557243432819,NA,NA,NA,NA,1.15880830143948,1.23669308331754
Phvul.007G201100.1,NA,NA,NA,NA,2.16271255928587,NA,NA
Phvul.007G201400.1,NA,NA,NA,NA,-1.4346650539569,NA,NA
Phvul.007G202500.1,-1.69916654877366,NA,NA,NA,NA,-1.16415529393098,NA
Phvul.007G203400.1,NA,NA,NA,-1.54378207980324,NA,-1.15726640727068,NA
Phvul.007G204400.1,NA,NA,-1.08152020299721,NA,-1.0979998665046,NA,NA
Phvul.007G205901.1,NA,1.04291946665679,NA,NA,NA,NA,NA
Phvul.007G206200.1,NA,NA,NA,NA,NA,NA,1.40862024818388
Phvul.007G207600.1,NA,1.44054187161122,NA,NA,1.28142639331256,NA,NA
Phvul.007G208000.1,NA,-1.40395420115318,-1.41928327169813,NA,-1.98485895950308,NA,-1.00936097863807
Phvul.007G208800.1,NA,NA,-1.02920996458688,NA,NA,NA,1.9739487508275
Phvul.007G208900.1,1.01836358848091,2.31822051127315,NA,NA,1.15696033369124,NA,1.74446557487723
Phvul.007G211400.1,NA,NA,-1.25804814863639,NA,-1.17524880835216,NA,NA
Phvul.007G211800.1,NA,NA,-1.24568004398011,NA,-1.26224046162467,-1.59251852677325,NA
Phvul.007G211900.1,1.29379768929121,2.02622818240236,NA,NA,NA,NA,1.27314330693399
Phvul.007G212600.2,1.70050250103797,2.71485166717957,NA,NA,NA,NA,2.76241034290927
Phvul.007G213800.1,NA,2.40864417096944,1.26152471139349,NA,1.66636248565791,NA,NA
Phvul.007G214200.1,1.41181054432418,1.83030113667385,NA,NA,NA,NA,NA
Phvul.007G214900.1,NA,NA,2.0672670927519,NA,1.30830441050229,NA,NA
Phvul.007G217800.1,1.27792843272875,NA,NA,NA,NA,NA,NA
Phvul.007G218100.1,NA,NA,NA,NA,NA,-2.04417380505104,-1.47225490870697
Phvul.007G219500.2,NA,NA,1.28423717426437,NA,NA,NA,NA
Phvul.007G220200.1,1.21106329496874,NA,NA,NA,NA,NA,1.13889884266178
Phvul.007G220500.1,NA,-1.61532651533233,NA,NA,NA,NA,NA
Phvul.007G220700.1,NA,NA,NA,NA,NA,1.08809459570281,NA
Phvul.007G222500.1,NA,-1.72439353117048,-1.16649613376346,-1.04772021906938,-1.57248946615218,NA,NA
Phvul.007G222900.1,-1.39981670457919,-1.70873739213566,NA,-1.32309350127615,NA,NA,-1.46106157254907
Phvul.007G223101.1,NA,NA,-1.20787252511197,NA,-1.50829957374923,NA,NA
Phvul.007G225100.1,NA,NA,NA,NA,NA,-1.09463387892385,NA
Phvul.007G226400.1,1.0958805544317,2.3908473630776,NA,1.11545400692959,1.10007053009637,NA,1.79816755853925
Phvul.007G227900.1,NA,NA,NA,NA,-1.43413408321287,NA,NA
Phvul.007G228400.1,1.43069800327348,NA,NA,-2.39405573730712,-1.82323540734878,NA,NA
Phvul.007G228500.1,1.44782794323962,1.55218904704581,NA,NA,NA,NA,1.13684299912132
Phvul.007G233100.1,NA,NA,-1.74430739715698,NA,-1.8503697581018,NA,NA
Phvul.007G234300.1,NA,NA,-1.09864892686978,NA,-1.31312107179896,NA,NA
Phvul.007G238800.2,NA,NA,NA,NA,-1.03239048950564,NA,NA
Phvul.007G239800.1,-1.45718235415469,NA,-1.50895858813475,NA,NA,NA,NA
Phvul.007G240100.1,NA,NA,2.01947476663509,NA,NA,NA,NA
Phvul.007G241800.1,1.87091224788693,1.29137280412205,NA,NA,NA,1.09970106359363,NA
Phvul.007G242100.1,NA,NA,1.22427766322013,NA,NA,NA,NA
Phvul.007G242300.2,NA,-1.18701407560553,NA,-1.63617520314082,-1.15483876454322,NA,NA
Phvul.007G242400.1,NA,NA,NA,NA,NA,NA,1.07701903964681
Phvul.007G242900.1,NA,NA,1.02517275571835,NA,1.17149443000931,NA,NA
Phvul.007G245600.1,NA,NA,1.26807360436312,NA,NA,NA,NA
Phvul.007G245833.1,NA,NA,-2.33380538150946,NA,-2.06720011616818,NA,NA
Phvul.007G245900.1,NA,NA,-5.98418265961808,NA,-5.97940705349771,NA,NA
Phvul.007G246200.1,NA,1.30730620290823,NA,NA,NA,NA,NA
Phvul.007G248300.1,NA,NA,NA,NA,1.22325492349439,NA,NA
Phvul.007G248400.1,NA,NA,-1.74103655760364,NA,-1.6110814202038,NA,NA
Phvul.007G248500.1,NA,NA,NA,NA,NA,-1.23327434284503,-1.24765205569232
Phvul.007G249100.1,NA,NA,3.07052508347968,NA,NA,2.29061058925571,-1.18471020632292
Phvul.007G249900.1,NA,NA,-1.84333507029155,NA,-1.73188302569265,NA,NA
Phvul.007G250700.2,1.16525724268703,NA,1.17997296679344,NA,NA,1.25422494012816,NA
Phvul.007G251100.1,NA,NA,-2.07330183797385,NA,NA,NA,NA
Phvul.007G251200.1,NA,NA,1.59850793384414,NA,1.26352305987017,NA,NA
Phvul.007G252301.1,NA,NA,NA,NA,1.13099566639778,NA,NA
Phvul.007G254200.1,NA,1.08675650068601,NA,NA,NA,NA,NA
Phvul.007G254300.1,NA,1.15390007159685,NA,NA,NA,NA,NA
Phvul.007G254400.1,1.31362056484529,NA,NA,NA,NA,NA,1.15563914621075
Phvul.007G257400.1,-1.09828376907012,NA,NA,NA,NA,NA,NA
Phvul.007G257500.1,NA,NA,NA,NA,NA,NA,-1.24852964105701
Phvul.007G258300.1,NA,NA,NA,1.74799787717446,2.18484973144795,NA,1.3311367930041
Phvul.007G259500.1,NA,1.61931916459583,NA,NA,NA,NA,1.3246961443442
Phvul.007G259600.1,NA,NA,1.14180921934409,NA,1.09866602386103,NA,NA
Phvul.007G261000.1,NA,1.57809479919023,NA,NA,1.37781439589248,NA,1.11406343725953
Phvul.007G261100.1,NA,NA,1.05906865747091,NA,NA,NA,NA
Phvul.007G261700.1,NA,NA,-1.83751302618005,NA,NA,NA,NA
Phvul.007G263300.1,NA,NA,-2.61847479254012,NA,-2.37372920525977,NA,NA
Phvul.007G263900.1,NA,NA,NA,NA,-5.24580156796502,NA,NA
Phvul.007G263950.1,NA,NA,-2.78608770560516,NA,-2.75164916345854,NA,NA
Phvul.007G264900.1,NA,NA,NA,NA,-1.36443860843042,NA,NA
Phvul.007G266900.1,NA,NA,NA,NA,NA,NA,1.2131947401523
Phvul.007G267700.1,NA,1.49676523546199,NA,NA,1.0323334032348,NA,1.18281111842285
Phvul.007G267800.1,NA,-1.22512180662372,NA,NA,NA,NA,NA
Phvul.007G268300.1,1.19885751375688,NA,1.22752118957726,NA,NA,NA,NA
Phvul.007G268800.1,NA,1.04684607943805,NA,NA,NA,-1.47520528554708,NA
Phvul.007G269100.1,NA,NA,1.17789330284571,NA,1.5940347632889,NA,NA
Phvul.007G272100.1,1.20045417225835,NA,NA,NA,NA,NA,NA
Phvul.007G273000.1,2.43258827492577,NA,NA,NA,-1.35294422223615,1.63061729963964,NA
Phvul.007G273200.1,NA,2.63129600642094,NA,NA,NA,-2.3703832810479,NA
Phvul.007G275300.1,NA,NA,-1.58558212964128,NA,-2.17773462749807,NA,-1.08417775035957
Phvul.007G275600.1,NA,NA,1.0149598243658,NA,NA,NA,NA
Phvul.007G275700.1,NA,-1.71907188197924,NA,NA,-4.50810306972413,NA,NA
Phvul.007G276000.1,NA,NA,NA,NA,1.5121816317792,NA,NA
Phvul.007G276100.1,NA,NA,NA,NA,NA,-1.4955333956703,NA
Phvul.007G276200.1,NA,NA,NA,NA,NA,NA,1.23343873816746
Phvul.007G276700.2,NA,1.2469009933657,NA,NA,NA,NA,1.61874820442143
Phvul.007G277600.1,NA,NA,NA,NA,1.49241707439673,NA,NA
Phvul.007G278800.1,-1.0702044119984,NA,-1.02048876290512,NA,NA,NA,NA
Phvul.007G280700.2,NA,-1.38831954483702,-1.3637633217397,NA,-1.26490613496186,NA,NA
Phvul.007G280800.1,NA,NA,-1.85310349557585,NA,-1.03543625201748,NA,NA
Phvul.008G001000.1,1.11786358645626,1.4426792455221,NA,NA,NA,NA,1.2803075006407
Phvul.008G001200.1,NA,-1.04666324427701,NA,NA,NA,NA,NA
Phvul.008G001500.1,NA,1.9429257771434,2.70954159429049,NA,2.44179291097564,NA,NA
Phvul.008G001600.1,NA,NA,-1.23505050116523,NA,-1.14620928242572,NA,NA
Phvul.008G001900.1,NA,NA,NA,NA,1.5879485607543,NA,NA
Phvul.008G005200.1,NA,NA,NA,NA,-1.01303518931645,NA,NA
Phvul.008G005600.1,NA,NA,-1.00676595543706,NA,-1.25781844892585,NA,NA
Phvul.008G006900.1,NA,NA,-2.55392989007673,NA,-2.16507774606039,NA,NA
Phvul.008G007400.1,NA,NA,-1.86476906668248,NA,-2.31737126453625,NA,NA
Phvul.008G008100.1,1.75559148933081,2.08599076664645,NA,NA,NA,NA,1.93583567387826
Phvul.008G008200.1,-1.00384998586407,NA,-1.5919621729339,NA,-1.3907399823996,NA,NA
Phvul.008G009000.1,NA,NA,-1.27224889055495,NA,-1.5593183200803,NA,NA
Phvul.008G011400.1,NA,NA,NA,NA,NA,NA,-1.37228149199408
Phvul.008G011700.1,NA,NA,-1.42161841451338,NA,NA,NA,NA
Phvul.008G011900.1,NA,NA,NA,NA,NA,NA,-1.06925773840984
Phvul.008G012000.1,1.45197758159848,1.2696056685794,NA,NA,NA,NA,NA
Phvul.008G012200.1,NA,NA,1.14151677265973,NA,2.17264601622841,NA,NA
Phvul.008G013200.1,NA,1.14826779569707,1.27541991144007,NA,1.33839041080499,NA,NA
Phvul.008G016000.1,1.18035123002177,1.75417122625708,NA,NA,1.18440716009048,NA,1.55899184974775
Phvul.008G016500.1,1.16692711854112,2.2923089980981,1.89217361460921,-1.56363899406961,NA,-2.66979146514094,NA
Phvul.008G016600.1,NA,1.6747667118915,NA,-1.76469262302771,NA,-2.44729695560219,NA
Phvul.008G017200.1,NA,NA,1.11887010846679,NA,1.11087577996904,NA,NA
Phvul.008G017400.1,NA,NA,-1.00260893011159,NA,-1.06707830710994,NA,NA
Phvul.008G020100.1,NA,NA,-1.545870570103,NA,-1.89777186464065,NA,NA
Phvul.008G020200.1,NA,1.18109976634258,NA,NA,NA,NA,NA
Phvul.008G022000.1,NA,1.60480265351928,NA,NA,NA,NA,1.11081779158943
Phvul.008G022100.1,NA,NA,NA,NA,1.03229740783966,NA,NA
Phvul.008G022700.1,NA,NA,-1.08489651895858,NA,-1.15951820618199,NA,NA
Phvul.008G022925.1,NA,1.04813263617097,-1.24681797186884,NA,NA,NA,NA
Phvul.008G023400.1,1.31565729795879,NA,NA,NA,NA,NA,NA
Phvul.008G023800.1,NA,NA,3.47825955480456,NA,3.31049049131165,NA,NA
Phvul.008G028100.2,1.10855129241034,NA,NA,NA,NA,1.32439950827892,1.12931521326441
Phvul.008G028700.2,NA,NA,NA,NA,NA,1.13583808318964,NA
Phvul.008G028800.1,NA,NA,-1.10664188644336,NA,-1.20879882230302,NA,NA
Phvul.008G029000.1,NA,NA,NA,NA,1.13700415426615,NA,NA
Phvul.008G029400.1,NA,1.10382822835558,1.54937907545648,NA,1.15186357538867,NA,NA
Phvul.008G031580.1,NA,NA,NA,NA,NA,1.03995955175523,NA
Phvul.008G032600.2,-1.013638767314,NA,NA,NA,NA,NA,NA
Phvul.008G033200.1,-1.58385734394776,NA,NA,NA,NA,NA,NA
Phvul.008G034000.1,1.20387523605038,NA,1.3355383467767,NA,NA,NA,NA
Phvul.008G034100.1,NA,-1.15978571208718,NA,NA,-1.69184969380981,1.23160418308545,NA
Phvul.008G034300.1,-1.02829546148888,NA,NA,NA,NA,NA,NA
Phvul.008G034400.1,-2.25117955180607,NA,-1.01649682673867,NA,NA,NA,NA
Phvul.008G035600.1,NA,NA,1.19685311264538,NA,NA,NA,NA
Phvul.008G036000.2,NA,2.41894023222423,1.02033745502244,NA,1.80697894671289,NA,1.77037095921216
Phvul.008G039600.1,NA,1.12185382487143,NA,NA,NA,NA,NA
Phvul.008G040500.1,NA,NA,2.18718322792617,2.35466560598852,3.23121488711492,NA,NA
Phvul.008G040900.2,-1.20527897310499,NA,NA,NA,NA,NA,-1.17034114045747
Phvul.008G041600.1,NA,NA,1.17265820815399,NA,NA,NA,NA
Phvul.008G042300.1,NA,1.64696576707948,NA,NA,1.15617919976684,NA,1.21346106756905
Phvul.008G042700.1,-1.25097066859253,-1.45828149762353,NA,-1.60815558072385,NA,-1.38110358724457,NA
Phvul.008G043100.1,1.29808770064834,NA,NA,NA,NA,1.19305941718399,NA
Phvul.008G043400.1,2.09373426844781,1.66954352066953,NA,NA,NA,NA,1.27347119393808
Phvul.008G043500.1,1.02411901799366,NA,NA,NA,NA,NA,NA
Phvul.008G044800.1,NA,NA,-1.37456334370598,NA,NA,NA,NA
Phvul.008G045100.1,1.24738073183545,NA,NA,-1.00506009165666,-1.04200745845242,NA,NA
Phvul.008G046600.1,NA,NA,NA,NA,-1.19100820609044,NA,NA
Phvul.008G047600.1,NA,NA,-1.36650503594563,NA,-1.76646864432838,NA,NA
Phvul.008G047700.1,NA,NA,-1.38723246980348,NA,-1.61842514533781,NA,NA
Phvul.008G048800.1,NA,NA,1.06969663442985,NA,NA,NA,NA
Phvul.008G050300.1,NA,NA,-1.12754502766628,NA,NA,NA,NA
Phvul.008G051100.1,1.09257022367931,NA,NA,NA,NA,NA,NA
Phvul.008G054400.1,NA,NA,-1.04710044182047,NA,NA,NA,NA
Phvul.008G055100.1,1.23299738313147,1.26643613539799,NA,NA,NA,NA,1.15372871251508
Phvul.008G056700.1,-1.52087726020484,NA,NA,NA,NA,NA,-1.46365015312191
Phvul.008G056800.1,NA,2.05784198242156,1.70550136983254,NA,2.00258802284812,NA,NA
Phvul.008G058300.1,NA,1.17463818473823,NA,NA,NA,NA,NA
Phvul.008G058600.1,NA,NA,-1.21436218720379,NA,-1.25487690938648,NA,NA
Phvul.008G058800.1,NA,NA,1.53410172093671,NA,2.1847837109089,NA,NA
Phvul.008G059700.1,NA,NA,-1.30670979394518,NA,-1.49585830672486,NA,NA
Phvul.008G060300.2,NA,NA,NA,NA,-1.14681667017715,NA,NA
Phvul.008G065800.1,NA,1.76795356974074,NA,NA,1.28744154847314,NA,1.59125571672182
Phvul.008G067200.1,NA,NA,-1.20295495865677,NA,NA,NA,1.35774288983188
Phvul.008G068700.1,NA,1.04333434194869,NA,NA,NA,NA,NA
Phvul.008G069400.1,NA,-1.05165106280485,-1.64789175730339,-1.23020545714005,-1.62102997032997,NA,NA
Phvul.008G071000.1,NA,NA,-1.1852028037354,NA,-1.8906119719245,NA,NA
Phvul.008G071500.1,NA,NA,NA,NA,-1.17676396284213,NA,NA
Phvul.008G077000.1,NA,NA,-1.2066472194598,NA,NA,NA,NA
Phvul.008G079400.1,NA,NA,NA,NA,NA,1.03498356291729,NA
Phvul.008G082000.1,-1.43070223752333,NA,NA,NA,1.5664087255023,-1.16134942574935,NA
Phvul.008G083300.1,NA,-1.17916277303577,-1.1381392574878,NA,NA,NA,NA
Phvul.008G086700.1,NA,NA,-1.29720710302395,NA,NA,NA,NA
Phvul.008G086800.1,-1.03489758528434,NA,NA,NA,NA,NA,-1.11851073409524
Phvul.008G087000.1,NA,2.54399444504006,NA,1.23937791781864,NA,NA,NA
Phvul.008G087200.1,NA,NA,-1.00406831705786,NA,-1.08572326932101,NA,NA
Phvul.008G087300.1,NA,NA,-1.38246883323724,NA,NA,NA,NA
Phvul.008G087600.1,NA,NA,-1.27571259666793,NA,NA,NA,NA
