Gene Name,Transcript Name,GO ID
Phvul.009G066940,Phvul.009G066940.1,GO:0000166
Phvul.009G066940,Phvul.009G066940.1,GO:0003676
Phvul.009G066940,Phvul.009G066940.1,GO:0003723
Phvul.009G219200,Phvul.009G219200.1,GO:0003677
Phvul.009G219200,Phvul.009G219200.1,GO:0005634
Phvul.009G121200,Phvul.009G121200.1,GO:0016307
Phvul.009G121200,Phvul.009G121200.1,GO:0046488
Phvul.009G121200,Phvul.009G121200.2,GO:0016307
Phvul.009G121200,Phvul.009G121200.2,GO:0046488
Phvul.009G205300,Phvul.009G205300.1,GO:0003677
Phvul.009G205300,Phvul.009G205300.1,GO:0005634
Phvul.009G107100,Phvul.009G107100.1,GO:0005622
Phvul.009G107100,Phvul.009G107100.1,GO:0006886
Phvul.009G107100,Phvul.009G107100.2,GO:0005622
Phvul.009G107100,Phvul.009G107100.2,GO:0006886
Phvul.009G121700,Phvul.009G121700.1,GO:0003950
Phvul.009G184300,Phvul.009G184300.1,GO:0005516
Phvul.009G184300,Phvul.009G184300.1,GO:0006950
Phvul.009G253400,Phvul.009G253400.1,
Phvul.009G058600,Phvul.009G058600.2,
Phvul.009G058600,Phvul.009G058600.1,
Phvul.009G058600,Phvul.009G058600.3,
Phvul.009G222201,Phvul.009G222201.1,GO:0003824
Phvul.009G222201,Phvul.009G222201.1,GO:0030976
Phvul.009G222201,Phvul.009G222201.2,GO:0003824
Phvul.009G222201,Phvul.009G222201.2,GO:0030976
Phvul.009G056900,Phvul.009G056900.2,
Phvul.009G056900,Phvul.009G056900.1,
Phvul.009G056900,Phvul.009G056900.3,
Phvul.009G200500,Phvul.009G200500.2,
Phvul.009G200500,Phvul.009G200500.3,
Phvul.009G222400,Phvul.009G222400.2,GO:0004857
Phvul.009G222400,Phvul.009G222400.2,GO:0005618
Phvul.009G222400,Phvul.009G222400.2,GO:0030599
Phvul.009G222400,Phvul.009G222400.2,GO:0042545
Phvul.009G203100,Phvul.009G203100.1,GO:0004553
Phvul.009G203100,Phvul.009G203100.1,GO:0010215
Phvul.009G203100,Phvul.009G203100.1,GO:0016049
Phvul.009G203100,Phvul.009G203100.1,GO:0030247
Phvul.009G203100,Phvul.009G203100.1,GO:0031225
Phvul.009G168800,Phvul.009G168800.1,GO:0005488
Phvul.009G187000,Phvul.009G187000.1,
Phvul.009G000800,Phvul.009G000800.1,GO:0004553
Phvul.009G000800,Phvul.009G000800.1,GO:0010215
Phvul.009G000800,Phvul.009G000800.1,GO:0016049
Phvul.009G000800,Phvul.009G000800.1,GO:0030246
Phvul.009G000800,Phvul.009G000800.1,GO:0030247
Phvul.009G000800,Phvul.009G000800.1,GO:0031225
Phvul.009G044400,Phvul.009G044400.1,GO:0008168
Phvul.009G044400,Phvul.009G044400.1,GO:0008171
Phvul.009G044400,Phvul.009G044400.1,GO:0046983
Phvul.009G161600,Phvul.009G161600.2,GO:0003824
Phvul.009G161600,Phvul.009G161600.2,GO:0004553
Phvul.009G161600,Phvul.009G161600.2,GO:0004559
Phvul.009G161600,Phvul.009G161600.2,GO:0005975
Phvul.009G161600,Phvul.009G161600.2,GO:0006013
Phvul.009G161600,Phvul.009G161600.2,GO:0008270
Phvul.009G161600,Phvul.009G161600.2,GO:0015923
Phvul.009G161600,Phvul.009G161600.2,GO:0030246
Phvul.009G071800,Phvul.009G071800.1,GO:0005515
Phvul.009G102600,Phvul.009G102600.1,GO:0047134
Phvul.009G102600,Phvul.009G102600.1,GO:0055114
Phvul.009G180101,Phvul.009G180101.1,
Phvul.009G027300,Phvul.009G027300.1,GO:0005515
Phvul.009G099801,Phvul.009G099801.1,GO:0004553
Phvul.009G099801,Phvul.009G099801.1,GO:0005975
Phvul.009G027100,Phvul.009G027100.2,GO:0008152
Phvul.009G027100,Phvul.009G027100.2,GO:0008168
Phvul.009G142000,Phvul.009G142000.1,GO:0003723
Phvul.009G142000,Phvul.009G142000.1,GO:0004809
Phvul.009G142000,Phvul.009G142000.1,GO:0008033
Phvul.009G113000,Phvul.009G113000.1,
Phvul.009G190300,Phvul.009G190300.1,GO:0008152
Phvul.009G190300,Phvul.009G190300.1,GO:0008667
Phvul.009G190300,Phvul.009G190300.1,GO:0016491
Phvul.009G190300,Phvul.009G190300.1,GO:0019290
Phvul.009G190300,Phvul.009G190300.1,GO:0055114
Phvul.009G095100,Phvul.009G095100.1,GO:0005488
Phvul.009G174400,Phvul.009G174400.1,GO:0005515
Phvul.009G174400,Phvul.009G174400.2,GO:0005515
Phvul.009G174400,Phvul.009G174400.3,GO:0005515
Phvul.009G070300,Phvul.009G070300.4,GO:0016020
Phvul.009G070300,Phvul.009G070300.4,GO:0016192
Phvul.009G070300,Phvul.009G070300.4,GO:0048193
Phvul.009G070300,Phvul.009G070300.1,GO:0016020
Phvul.009G070300,Phvul.009G070300.1,GO:0016192
Phvul.009G070300,Phvul.009G070300.1,GO:0048193
Phvul.009G070300,Phvul.009G070300.5,GO:0016020
Phvul.009G070300,Phvul.009G070300.5,GO:0016192
Phvul.009G070300,Phvul.009G070300.5,GO:0048193
Phvul.009G070300,Phvul.009G070300.2,GO:0016020
Phvul.009G070300,Phvul.009G070300.2,GO:0016192
Phvul.009G070300,Phvul.009G070300.2,GO:0048193
Phvul.009G070300,Phvul.009G070300.3,GO:0016020
Phvul.009G070300,Phvul.009G070300.3,GO:0016192
Phvul.009G070300,Phvul.009G070300.3,GO:0048193
Phvul.009G070300,Phvul.009G070300.6,
Phvul.009G239600,Phvul.009G239600.1,GO:0004672
Phvul.009G239600,Phvul.009G239600.1,GO:0004713
Phvul.009G239600,Phvul.009G239600.1,GO:0005524
Phvul.009G239600,Phvul.009G239600.1,GO:0006468
Phvul.009G155700,Phvul.009G155700.1,GO:0016491
Phvul.009G155700,Phvul.009G155700.1,GO:0055114
Phvul.009G065100,Phvul.009G065100.1,GO:0005515
Phvul.009G252000,Phvul.009G252000.1,
Phvul.009G143600,Phvul.009G143600.1,
Phvul.009G143600,Phvul.009G143600.2,
Phvul.009G173900,Phvul.009G173900.1,
Phvul.009G055400,Phvul.009G055400.1,
Phvul.009G191500,Phvul.009G191500.1,GO:0055085
Phvul.009G191500,Phvul.009G191500.2,
Phvul.009G147500,Phvul.009G147500.1,GO:0003677
Phvul.009G147500,Phvul.009G147500.1,GO:0004519
Phvul.009G118200,Phvul.009G118200.1,GO:0003676
Phvul.009G118200,Phvul.009G118200.1,GO:0005524
Phvul.009G026200,Phvul.009G026200.1,GO:0003677
Phvul.009G026200,Phvul.009G026200.1,GO:0005634
Phvul.009G026200,Phvul.009G026200.1,GO:0006355
Phvul.009G026200,Phvul.009G026200.1,GO:0009725
Phvul.009G026550,Phvul.009G026550.1,GO:0004252
Phvul.009G026550,Phvul.009G026550.1,GO:0006508
Phvul.009G026550,Phvul.009G026550.1,GO:0016021
Phvul.009G247000,Phvul.009G247000.1,
Phvul.009G007400,Phvul.009G007400.1,GO:0005515
Phvul.009G007400,Phvul.009G007400.1,GO:0008270
Phvul.009G065600,Phvul.009G065600.1,
Phvul.009G115700,Phvul.009G115700.1,GO:0016757
Phvul.009G115700,Phvul.009G115700.1,GO:0047262
Phvul.009G182000,Phvul.009G182000.1,GO:0005515
Phvul.009G214100,Phvul.009G214100.1,GO:0005515
Phvul.009G205000,Phvul.009G205000.1,GO:0009055
Phvul.009G205000,Phvul.009G205000.1,GO:0015035
Phvul.009G205000,Phvul.009G205000.1,GO:0045454
Phvul.009G098800,Phvul.009G098800.1,
Phvul.009G099600,Phvul.009G099600.1,GO:0003991
Phvul.009G099600,Phvul.009G099600.1,GO:0004042
Phvul.009G099600,Phvul.009G099600.1,GO:0005737
Phvul.009G099600,Phvul.009G099600.1,GO:0006526
Phvul.009G099600,Phvul.009G099600.1,GO:0006561
Phvul.009G022900,Phvul.009G022900.1,
Phvul.009G006900,Phvul.009G006900.1,GO:0008270
Phvul.009G058900,Phvul.009G058900.1,
Phvul.009G038200,Phvul.009G038200.1,GO:0046983
Phvul.009G250200,Phvul.009G250200.1,
Phvul.009G188000,Phvul.009G188000.2,GO:0005634
Phvul.009G188000,Phvul.009G188000.2,GO:0006334
Phvul.009G067600,Phvul.009G067600.1,GO:0005634
Phvul.009G021200,Phvul.009G021200.1,GO:0005524
Phvul.009G021200,Phvul.009G021200.1,GO:0006810
Phvul.009G021200,Phvul.009G021200.1,GO:0016021
Phvul.009G021200,Phvul.009G021200.1,GO:0042626
Phvul.009G021200,Phvul.009G021200.1,GO:0055085
Phvul.009G240600,Phvul.009G240600.1,GO:0004553
Phvul.009G240600,Phvul.009G240600.1,GO:0005975
Phvul.009G247400,Phvul.009G247400.1,GO:0006810
Phvul.009G247400,Phvul.009G247400.1,GO:0016021
Phvul.009G247400,Phvul.009G247400.1,GO:0016192
Phvul.009G036200,Phvul.009G036200.1,GO:0003958
Phvul.009G036200,Phvul.009G036200.1,GO:0005506
Phvul.009G036200,Phvul.009G036200.1,GO:0010181
Phvul.009G036200,Phvul.009G036200.1,GO:0016491
Phvul.009G036200,Phvul.009G036200.1,GO:0055114
Phvul.009G055800,Phvul.009G055800.1,GO:0016021
Phvul.009G226200,Phvul.009G226200.1,
Phvul.009G226200,Phvul.009G226200.3,
Phvul.009G226200,Phvul.009G226200.2,
Phvul.009G079000,Phvul.009G079000.1,
Phvul.009G253300,Phvul.009G253300.1,GO:0004553
Phvul.009G253300,Phvul.009G253300.1,GO:0010215
Phvul.009G253300,Phvul.009G253300.1,GO:0016049
Phvul.009G253300,Phvul.009G253300.1,GO:0030246
Phvul.009G253300,Phvul.009G253300.1,GO:0030247
Phvul.009G253300,Phvul.009G253300.1,GO:0031225
Phvul.009G127600,Phvul.009G127600.2,GO:0003684
Phvul.009G127600,Phvul.009G127600.2,GO:0003824
Phvul.009G127600,Phvul.009G127600.2,GO:0006281
Phvul.009G127600,Phvul.009G127600.2,GO:0006284
Phvul.009G127600,Phvul.009G127600.2,GO:0006289
Phvul.009G127600,Phvul.009G127600.2,GO:0008534
Phvul.009G127600,Phvul.009G127600.1,GO:0003684
Phvul.009G127600,Phvul.009G127600.1,GO:0003824
Phvul.009G127600,Phvul.009G127600.1,GO:0006281
Phvul.009G127600,Phvul.009G127600.1,GO:0006284
Phvul.009G127600,Phvul.009G127600.1,GO:0006289
Phvul.009G127600,Phvul.009G127600.1,GO:0008534
Phvul.009G127600,Phvul.009G127600.3,GO:0003684
Phvul.009G127600,Phvul.009G127600.3,GO:0003824
Phvul.009G127600,Phvul.009G127600.3,GO:0006281
Phvul.009G127600,Phvul.009G127600.3,GO:0006284
Phvul.009G127600,Phvul.009G127600.3,GO:0006289
Phvul.009G127600,Phvul.009G127600.3,GO:0008534
Phvul.009G127600,Phvul.009G127600.4,GO:0003684
Phvul.009G127600,Phvul.009G127600.4,GO:0003824
Phvul.009G127600,Phvul.009G127600.4,GO:0006281
Phvul.009G127600,Phvul.009G127600.4,GO:0006284
Phvul.009G127600,Phvul.009G127600.4,GO:0006289
Phvul.009G127600,Phvul.009G127600.4,GO:0008534
Phvul.009G252900,Phvul.009G252900.1,GO:0006952
Phvul.009G252900,Phvul.009G252900.1,GO:0009607
Phvul.009G090272,Phvul.009G090272.1,
Phvul.009G055700,Phvul.009G055700.1,GO:0005515
Phvul.009G055700,Phvul.009G055700.1,GO:0008270
Phvul.009G070232,Phvul.009G070232.1,
Phvul.009G129800,Phvul.009G129800.1,
Phvul.009G129800,Phvul.009G129800.2,
Phvul.009G129800,Phvul.009G129800.3,
Phvul.009G004000,Phvul.009G004000.1,GO:0005515
Phvul.009G004000,Phvul.009G004000.2,GO:0005515
Phvul.009G190533,Phvul.009G190533.1,GO:0006457
Phvul.009G190533,Phvul.009G190533.1,GO:0051082
Phvul.009G059400,Phvul.009G059400.1,
Phvul.009G098600,Phvul.009G098600.1,GO:0005515
Phvul.009G098600,Phvul.009G098600.1,GO:0016020
Phvul.009G098600,Phvul.009G098600.1,GO:0016192
Phvul.009G240633,Phvul.009G240633.1,GO:0005515
Phvul.009G233000,Phvul.009G233000.1,GO:0016192
Phvul.009G095200,Phvul.009G095200.1,
Phvul.009G127300,Phvul.009G127300.1,GO:0005515
Phvul.009G181000,Phvul.009G181000.2,GO:0005215
Phvul.009G181000,Phvul.009G181000.2,GO:0006810
Phvul.009G181000,Phvul.009G181000.2,GO:0016020
Phvul.009G181000,Phvul.009G181000.2,GO:0055085
Phvul.009G181000,Phvul.009G181000.1,GO:0005215
Phvul.009G181000,Phvul.009G181000.1,GO:0006810
Phvul.009G181000,Phvul.009G181000.1,GO:0016020
Phvul.009G181000,Phvul.009G181000.1,GO:0055085
Phvul.009G181000,Phvul.009G181000.3,GO:0005215
Phvul.009G181000,Phvul.009G181000.3,GO:0006810
Phvul.009G181000,Phvul.009G181000.3,GO:0016020
Phvul.009G181000,Phvul.009G181000.3,GO:0055085
Phvul.009G261800,Phvul.009G261800.1,
Phvul.009G133200,Phvul.009G133200.1,GO:0005515
Phvul.009G122400,Phvul.009G122400.1,GO:0016021
Phvul.009G222300,Phvul.009G222300.1,GO:0004857
Phvul.009G222300,Phvul.009G222300.1,GO:0005618
Phvul.009G222300,Phvul.009G222300.1,GO:0030599
Phvul.009G222300,Phvul.009G222300.1,GO:0042545
Phvul.009G154100,Phvul.009G154100.1,GO:0003333
Phvul.009G154100,Phvul.009G154100.1,GO:0006810
Phvul.009G154100,Phvul.009G154100.1,GO:0015171
Phvul.009G154100,Phvul.009G154100.1,GO:0016020
Phvul.009G154100,Phvul.009G154100.1,GO:0055085
Phvul.009G154100,Phvul.009G154100.2,GO:0003333
Phvul.009G154100,Phvul.009G154100.2,GO:0006810
Phvul.009G154100,Phvul.009G154100.2,GO:0015171
Phvul.009G154100,Phvul.009G154100.2,GO:0016020
Phvul.009G154100,Phvul.009G154100.2,GO:0055085
Phvul.009G154100,Phvul.009G154100.3,GO:0003333
Phvul.009G154100,Phvul.009G154100.3,GO:0015171
Phvul.009G154100,Phvul.009G154100.3,GO:0016020
Phvul.009G080200,Phvul.009G080200.1,
Phvul.009G152300,Phvul.009G152300.1,GO:0016884
Phvul.009G232700,Phvul.009G232700.1,GO:0003700
Phvul.009G232700,Phvul.009G232700.1,GO:0006355
Phvul.009G232700,Phvul.009G232700.1,GO:0008270
Phvul.009G232700,Phvul.009G232700.1,GO:0043565
Phvul.009G146300,Phvul.009G146300.1,GO:0005488
Phvul.009G172100,Phvul.009G172100.1,GO:0004497
Phvul.009G172100,Phvul.009G172100.1,GO:0005506
Phvul.009G172100,Phvul.009G172100.1,GO:0016705
Phvul.009G172100,Phvul.009G172100.1,GO:0020037
Phvul.009G172100,Phvul.009G172100.1,GO:0055114
Phvul.009G202100,Phvul.009G202100.1,
Phvul.009G203600,Phvul.009G203600.1,GO:0004867
Phvul.009G203600,Phvul.009G203600.1,GO:0009611
Phvul.009G185200,Phvul.009G185200.1,
Phvul.009G143000,Phvul.009G143000.1,GO:0005515
Phvul.009G143000,Phvul.009G143000.1,GO:0008270
Phvul.009G178800,Phvul.009G178800.3,GO:0005515
Phvul.009G178800,Phvul.009G178800.3,GO:0005778
Phvul.009G178800,Phvul.009G178800.3,GO:0016560
Phvul.009G178800,Phvul.009G178800.4,GO:0005515
Phvul.009G178800,Phvul.009G178800.4,GO:0005778
Phvul.009G178800,Phvul.009G178800.4,GO:0016560
Phvul.009G178800,Phvul.009G178800.5,GO:0005515
Phvul.009G178800,Phvul.009G178800.5,GO:0005778
Phvul.009G178800,Phvul.009G178800.5,GO:0016560
Phvul.009G176300,Phvul.009G176300.1,
Phvul.009G159400,Phvul.009G159400.1,
Phvul.009G099000,Phvul.009G099000.5,GO:0005515
Phvul.009G099000,Phvul.009G099000.5,GO:0008270
Phvul.009G099000,Phvul.009G099000.6,GO:0005515
Phvul.009G099000,Phvul.009G099000.6,GO:0008270
Phvul.009G099000,Phvul.009G099000.1,GO:0005515
Phvul.009G099000,Phvul.009G099000.1,GO:0008270
Phvul.009G099000,Phvul.009G099000.7,GO:0005515
Phvul.009G099000,Phvul.009G099000.7,GO:0008270
Phvul.009G099000,Phvul.009G099000.8,GO:0005515
Phvul.009G099000,Phvul.009G099000.8,GO:0008270
Phvul.009G099000,Phvul.009G099000.9,GO:0005515
Phvul.009G099000,Phvul.009G099000.9,GO:0008270
Phvul.009G099000,Phvul.009G099000.10,GO:0005515
Phvul.009G099000,Phvul.009G099000.10,GO:0008270
Phvul.009G099000,Phvul.009G099000.11,GO:0005515
Phvul.009G099000,Phvul.009G099000.11,GO:0008270
Phvul.009G099000,Phvul.009G099000.12,GO:0005515
Phvul.009G099000,Phvul.009G099000.12,GO:0008270
Phvul.009G099000,Phvul.009G099000.4,GO:0005515
Phvul.009G099000,Phvul.009G099000.4,GO:0008270
Phvul.009G190665,Phvul.009G190665.1,GO:0003676
Phvul.009G190665,Phvul.009G190665.1,GO:0046872
Phvul.009G244800,Phvul.009G244800.2,
Phvul.009G197700,Phvul.009G197700.1,GO:0003824
Phvul.009G197700,Phvul.009G197700.1,GO:0005515
Phvul.009G221500,Phvul.009G221500.1,
Phvul.009G106700,Phvul.009G106700.1,GO:0003677
Phvul.009G144600,Phvul.009G144600.1,GO:0005515
Phvul.009G144600,Phvul.009G144600.1,GO:0008270
Phvul.009G094766,Phvul.009G094766.1,
Phvul.009G018200,Phvul.009G018200.1,GO:0016788
Phvul.009G132600,Phvul.009G132600.1,GO:0005515
Phvul.009G000100,Phvul.009G000100.1,
Phvul.009G169200,Phvul.009G169200.1,GO:0005215
Phvul.009G169200,Phvul.009G169200.1,GO:0005345
Phvul.009G169200,Phvul.009G169200.1,GO:0006810
Phvul.009G169200,Phvul.009G169200.1,GO:0006863
Phvul.009G169200,Phvul.009G169200.1,GO:0016020
Phvul.009G169200,Phvul.009G169200.1,GO:0055085
Phvul.009G249900,Phvul.009G249900.1,GO:0005875
Phvul.009G249900,Phvul.009G249900.1,GO:0007017
Phvul.009G188300,Phvul.009G188300.1,
Phvul.009G200300,Phvul.009G200300.1,GO:0016747
Phvul.009G054900,Phvul.009G054900.1,GO:0005515
Phvul.009G007300,Phvul.009G007300.1,
Phvul.009G032900,Phvul.009G032900.1,
Phvul.009G133800,Phvul.009G133800.1,
Phvul.009G133800,Phvul.009G133800.2,
Phvul.009G130900,Phvul.009G130900.1,
Phvul.009G118700,Phvul.009G118700.1,GO:0005488
Phvul.009G118700,Phvul.009G118700.2,GO:0005488
Phvul.009G055100,Phvul.009G055100.1,
Phvul.009G104000,Phvul.009G104000.1,GO:0005515
Phvul.009G204200,Phvul.009G204200.1,GO:0005515
Phvul.009G164200,Phvul.009G164200.1,GO:0006633
Phvul.009G164200,Phvul.009G164200.1,GO:0016790
Phvul.009G074200,Phvul.009G074200.1,GO:0000166
Phvul.009G074200,Phvul.009G074200.1,GO:0003676
Phvul.009G109900,Phvul.009G109900.1,GO:0009288
Phvul.009G235101,Phvul.009G235101.1,GO:0005515
Phvul.009G055900,Phvul.009G055900.1,GO:0004222
Phvul.009G055900,Phvul.009G055900.1,GO:0005515
Phvul.009G055900,Phvul.009G055900.1,GO:0006508
Phvul.009G055900,Phvul.009G055900.1,GO:0007155
Phvul.009G055900,Phvul.009G055900.1,GO:0016020
Phvul.009G223700,Phvul.009G223700.1,GO:0006351
Phvul.009G223700,Phvul.009G223700.1,GO:0043565
Phvul.009G204000,Phvul.009G204000.1,GO:0003677
Phvul.009G204000,Phvul.009G204000.1,GO:0006355
Phvul.009G140800,Phvul.009G140800.1,GO:0005215
Phvul.009G140800,Phvul.009G140800.1,GO:0006810
Phvul.009G140800,Phvul.009G140800.1,GO:0016020
Phvul.009G140800,Phvul.009G140800.2,GO:0005215
Phvul.009G140800,Phvul.009G140800.2,GO:0006810
Phvul.009G140800,Phvul.009G140800.2,GO:0016020
Phvul.009G175000,Phvul.009G175000.1,GO:0004407
Phvul.009G175000,Phvul.009G175000.1,GO:0016575
Phvul.009G175000,Phvul.009G175000.2,GO:0004407
Phvul.009G175000,Phvul.009G175000.2,GO:0016575
Phvul.009G037200,Phvul.009G037200.1,
Phvul.009G037200,Phvul.009G037200.2,
Phvul.009G028300,Phvul.009G028300.1,
Phvul.009G077800,Phvul.009G077800.1,GO:0006672
Phvul.009G077800,Phvul.009G077800.1,GO:0016021
Phvul.009G077800,Phvul.009G077800.1,GO:0016811
Phvul.009G077800,Phvul.009G077800.2,GO:0006672
Phvul.009G077800,Phvul.009G077800.2,GO:0016021
Phvul.009G077800,Phvul.009G077800.2,GO:0016811
Phvul.009G089400,Phvul.009G089400.1,GO:0003735
Phvul.009G089400,Phvul.009G089400.1,GO:0005622
Phvul.009G089400,Phvul.009G089400.1,GO:0005840
Phvul.009G089400,Phvul.009G089400.1,GO:0006412
Phvul.009G007600,Phvul.009G007600.1,GO:0016020
Phvul.009G007600,Phvul.009G007600.1,GO:0016021
Phvul.009G007600,Phvul.009G007600.1,GO:0022857
Phvul.009G007600,Phvul.009G007600.1,GO:0022891
Phvul.009G007600,Phvul.009G007600.1,GO:0055085
Phvul.009G240900,Phvul.009G240900.1,GO:0003677
Phvul.009G240900,Phvul.009G240900.1,GO:0003700
Phvul.009G240900,Phvul.009G240900.1,GO:0006355
Phvul.009G063600,Phvul.009G063600.1,
Phvul.009G117550,Phvul.009G117550.1,
Phvul.009G134100,Phvul.009G134100.1,
Phvul.009G019500,Phvul.009G019500.1,GO:0001522
Phvul.009G019500,Phvul.009G019500.1,GO:0003723
Phvul.009G019500,Phvul.009G019500.1,GO:0009451
Phvul.009G019500,Phvul.009G019500.1,GO:0009982
Phvul.009G019500,Phvul.009G019500.2,GO:0001522
Phvul.009G019500,Phvul.009G019500.2,GO:0003723
Phvul.009G019500,Phvul.009G019500.2,GO:0009451
Phvul.009G019500,Phvul.009G019500.2,GO:0009982
Phvul.009G103900,Phvul.009G103900.1,
Phvul.009G180401,Phvul.009G180401.1,
Phvul.009G042000,Phvul.009G042000.1,
Phvul.009G255400,Phvul.009G255400.1,
Phvul.009G101900,Phvul.009G101900.1,GO:0003700
Phvul.009G101900,Phvul.009G101900.1,GO:0006355
Phvul.009G101900,Phvul.009G101900.1,GO:0043565
Phvul.009G249500,Phvul.009G249500.1,GO:0006950
Phvul.009G248000,Phvul.009G248000.1,GO:0016021
Phvul.009G147100,Phvul.009G147100.1,GO:0016020
Phvul.009G147100,Phvul.009G147100.1,GO:0016021
Phvul.009G147100,Phvul.009G147100.1,GO:0022857
Phvul.009G177000,Phvul.009G177000.1,GO:0009055
Phvul.009G177000,Phvul.009G177000.1,GO:0015035
Phvul.009G177000,Phvul.009G177000.1,GO:0045454
Phvul.009G147900,Phvul.009G147900.1,
Phvul.009G262900,Phvul.009G262900.1,GO:0005515
Phvul.009G262900,Phvul.009G262900.1,GO:0016491
Phvul.009G262900,Phvul.009G262900.1,GO:0016702
Phvul.009G262900,Phvul.009G262900.1,GO:0046872
Phvul.009G262900,Phvul.009G262900.1,GO:0055114
Phvul.009G126000,Phvul.009G126000.1,GO:0003677
Phvul.009G126000,Phvul.009G126000.1,GO:0005524
Phvul.009G126000,Phvul.009G126000.1,GO:0006260
Phvul.009G145000,Phvul.009G145000.1,GO:0004842
Phvul.009G145000,Phvul.009G145000.1,GO:0005515
Phvul.009G145000,Phvul.009G145000.1,GO:0008270
Phvul.009G145000,Phvul.009G145000.1,GO:0016567
Phvul.009G145000,Phvul.009G145000.2,GO:0004842
Phvul.009G145000,Phvul.009G145000.2,GO:0005515
Phvul.009G145000,Phvul.009G145000.2,GO:0008270
Phvul.009G145000,Phvul.009G145000.2,GO:0016567
Phvul.009G256500,Phvul.009G256500.1,GO:0004553
Phvul.009G256500,Phvul.009G256500.1,GO:0005975
Phvul.009G242300,Phvul.009G242300.1,GO:0008152
Phvul.009G242300,Phvul.009G242300.1,GO:0008168
Phvul.009G062800,Phvul.009G062800.1,
Phvul.009G047100,Phvul.009G047100.1,
Phvul.009G080500,Phvul.009G080500.1,GO:0005515
Phvul.009G080500,Phvul.009G080500.1,GO:0006355
Phvul.009G080500,Phvul.009G080500.1,GO:0008270
Phvul.009G080500,Phvul.009G080500.1,GO:0042393
Phvul.009G100600,Phvul.009G100600.1,
Phvul.009G150700,Phvul.009G150700.1,GO:0005524
Phvul.009G150700,Phvul.009G150700.1,GO:0016887
Phvul.009G149950,Phvul.009G149950.1,
Phvul.009G237900,Phvul.009G237900.1,GO:0003723
Phvul.009G237900,Phvul.009G237900.1,GO:0005488
Phvul.009G237900,Phvul.009G237900.2,GO:0003723
Phvul.009G237900,Phvul.009G237900.2,GO:0005488
Phvul.009G093200,Phvul.009G093200.1,GO:0005515
Phvul.009G014000,Phvul.009G014000.1,GO:0005515
Phvul.009G242500,Phvul.009G242500.1,GO:0005515
Phvul.009G242500,Phvul.009G242500.1,GO:0008270
Phvul.009G193150,Phvul.009G193150.1,GO:0006952
Phvul.009G193150,Phvul.009G193150.1,GO:0016021
Phvul.009G160800,Phvul.009G160800.1,
Phvul.009G213200,Phvul.009G213200.1,
Phvul.009G213200,Phvul.009G213200.3,
Phvul.009G213200,Phvul.009G213200.4,
Phvul.009G213200,Phvul.009G213200.2,
Phvul.009G187200,Phvul.009G187200.1,
Phvul.009G038400,Phvul.009G038400.1,GO:0005515
Phvul.009G232200,Phvul.009G232200.1,GO:0005515
Phvul.009G081900,Phvul.009G081900.1,GO:0005515
Phvul.009G043200,Phvul.009G043200.2,GO:0003700
Phvul.009G043200,Phvul.009G043200.2,GO:0006355
Phvul.009G043200,Phvul.009G043200.2,GO:0043565
Phvul.009G043200,Phvul.009G043200.3,GO:0003700
Phvul.009G043200,Phvul.009G043200.3,GO:0006355
Phvul.009G043200,Phvul.009G043200.3,GO:0043565
Phvul.009G250800,Phvul.009G250800.1,GO:0005985
Phvul.009G250800,Phvul.009G250800.1,GO:0016157
Phvul.009G051100,Phvul.009G051100.1,GO:0006952
Phvul.009G207900,Phvul.009G207900.1,GO:0003735
Phvul.009G207900,Phvul.009G207900.1,GO:0005622
Phvul.009G207900,Phvul.009G207900.1,GO:0005840
Phvul.009G207900,Phvul.009G207900.1,GO:0006412
Phvul.009G094000,Phvul.009G094000.1,
Phvul.009G003200,Phvul.009G003200.1,GO:0003824
Phvul.009G003200,Phvul.009G003200.1,GO:0004553
Phvul.009G003200,Phvul.009G003200.1,GO:0005975
Phvul.009G190400,Phvul.009G190400.1,GO:0004672
Phvul.009G190400,Phvul.009G190400.1,GO:0004713
Phvul.009G190400,Phvul.009G190400.1,GO:0005524
Phvul.009G190400,Phvul.009G190400.1,GO:0006468
Phvul.009G190400,Phvul.009G190400.4,GO:0004672
Phvul.009G190400,Phvul.009G190400.4,GO:0004713
Phvul.009G190400,Phvul.009G190400.4,GO:0005524
Phvul.009G190400,Phvul.009G190400.4,GO:0006468
Phvul.009G190400,Phvul.009G190400.2,GO:0004672
Phvul.009G190400,Phvul.009G190400.2,GO:0004713
Phvul.009G190400,Phvul.009G190400.2,GO:0005524
Phvul.009G190400,Phvul.009G190400.2,GO:0006468
Phvul.009G190400,Phvul.009G190400.3,GO:0004672
Phvul.009G190400,Phvul.009G190400.3,GO:0004713
Phvul.009G190400,Phvul.009G190400.3,GO:0005524
Phvul.009G190400,Phvul.009G190400.3,GO:0006468
Phvul.009G159600,Phvul.009G159600.2,GO:0031047
Phvul.009G159600,Phvul.009G159600.3,GO:0031047
Phvul.009G159600,Phvul.009G159600.1,GO:0031047
Phvul.009G159600,Phvul.009G159600.4,GO:0031047
Phvul.009G159600,Phvul.009G159600.5,GO:0031047
